mirID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
mir139,-0.01406291,-0.214560241,-0.262280226,0.070325933,0.151286811,0.071151651,0.224629954,0.118462063,0.010421909,0.176136672,-0.088464536,0.130907729,-0.095128015,-0.076359145,0.005098317,0.085118733,0.160013512,0.161098018,-0.034047566,0.033225305,-0.240976706,-0.033779152,0.112962946,0.21452181,0.10359022,-0.223705918,0.144708768,0.152723879,0.049946006,0.029818837,-0.16142562,-0.0543046,-0.460052043,-0.133795887,-0.157017589,-0.012361667,0.116823643,0.470066696,-0.187660366,0.259838611,-0.069335543,-0.133267939,-0.511030018,-0.020145578,-0.29081288,0.1511105,-0.159408435,0.005239794,0.022859866,0.067929678,-0.321863025,-0.297647595,0.151388586,0.264113486,-0.055174261,0.092881046,0.104853541,-0.416279346,0.063498668,-0.188957393,-0.086187728,0.325497538,-0.145057485,-0.241578132
mir140,-0.106084764,-0.156870872,-0.199492469,0.037433613,0.149279863,0.144378096,0.264149427,0.063384548,0.039139107,0.202055395,-0.062585331,0.065266117,-0.069949225,0.071664214,-0.10703893,0.003956066,0.183592275,-0.011456413,-0.044388413,0.00988671,-0.139631763,-0.099331111,0.128306299,0.23111622,0.235403851,-0.276665181,0.035891537,0.143704012,-0.005043266,-0.016061399,-0.192352876,-0.02491699,-0.477791041,-0.014860433,-0.061206549,0.052435018,0.231648192,0.499151379,-0.188760683,0.227880225,-0.116115175,-0.132054076,-0.420170724,-0.045088109,-0.230484664,0.148134992,-0.116522126,0.022028496,0.078161515,0.038247507,-0.314451009,-0.314852506,-0.077159002,0.326571494,-0.240489855,0.148554817,0.139461353,-0.502063096,-0.018517191,-0.16759041,-0.170903623,0.236189768,-0.237880543,-0.381539762
mir141,-0.008936133,-0.193195283,-0.244993761,0.139681116,0.1586117,0.057793085,0.200148791,0.109958015,0.009333393,0.159528807,-0.104475766,0.072666772,-0.092137009,-0.062259145,0.034626801,0.088994749,0.220325947,0.216381282,0.013615995,0.121546432,-0.240013331,-0.055584025,0.113770947,0.226495191,0.155689165,-0.203118518,0.199137911,0.161748394,0.021919252,0.013968913,-0.16476205,-0.096117824,-0.423875809,-0.13463819,-0.160444781,-0.139222711,0.093710005,0.487196118,-0.176478311,0.262402415,-0.10606005,-0.158611014,-0.435323536,-0.016633753,-0.258862406,0.124552846,-0.0619561,0.073121436,-0.091618381,0.048745252,-0.322989434,-0.282080233,0.136929214,0.236437172,-0.09421657,0.11145319,0.104911864,-0.403110445,0.051471177,-0.180400804,-0.094120346,0.340292037,-0.207872704,-0.213510588
mir142,0.125485465,-0.132958695,-0.237012744,-0.012068815,0.106367327,-0.051082287,0.20284079,0.084528863,-0.054066181,0.088138402,0.058413405,0.003437025,-0.051344827,0.265825629,-0.109228499,0.037690055,0.577226937,0.181973562,0.376104712,0.093983121,0.162407517,0.08988703,0.117721438,0.01464007,0.206252366,-0.134331658,0.027906859,0.065178901,-0.219660044,-0.01917435,-0.187202901,-0.190224424,-0.61109817,-0.279215842,-0.074515276,0.047584828,0.232530475,0.043880764,0.277094632,0.210188329,-0.264849722,-0.045029752,-0.35557887,-0.048794478,-0.202327147,0.1417979,0.354273021,-0.236643597,0.023469878,-0.087014422,0.117624782,-0.138453126,-0.09067037,0.30393222,0.027563872,0.025765277,0.19930096,-0.362334818,0.046789233,0.077997446,-0.266005158,0.225176826,0.107943818,0.135401279
mir143,0.137237296,-0.108096205,-0.357350081,0.017226085,0.122459903,0.095276162,0.276261091,0.076404743,0.059922893,0.169249728,-0.017186485,0.007960252,0.062853917,0.025922397,0.016333811,0.019458061,0.458019257,0.17238459,0.176041543,-0.064601533,0.097662196,0.063509345,0.136906877,0.313693553,0.235895813,-0.556454539,-0.01351916,-0.08495532,-0.00710787,0.079831339,-0.283191621,-0.140864864,-0.372448713,-0.131150842,0.124061167,-0.238233671,0.449433893,0.198052719,0.218139276,-0.079298057,0.154509738,0.055645611,-0.282229185,-0.083735131,-0.175028875,0.13412109,0.164396241,0.185474977,0.006243749,-0.230278239,-0.115578413,-0.452523261,-0.056526512,0.446503282,0.067407988,0.11854434,0.336094379,-0.820412159,-0.044325784,-0.257694453,-0.296701103,0.271358013,0.018517017,-0.087391853
mir144,0.008320095,-0.116648503,-0.334771633,0.046166144,0.148507848,-0.228058085,0.266308725,0.110836618,-0.010192271,0.112809122,-0.057358332,0.049034439,-0.055971038,0.131173998,-0.054444838,0.073730081,0.33954069,0.147156924,0.074394047,-0.091562487,0.052037776,-0.030384511,0.118787162,0.087316021,0.447478592,-0.265214503,0.214726448,0.086148515,-0.224111408,0.086163931,-0.177446321,-0.170522436,-0.579493701,0.061886191,-0.028211648,0.008898456,0.242465839,0.037630249,0.085328102,0.262443364,0.137386516,-0.082804263,-0.49944824,-0.055382125,-0.184278622,0.151008874,0.217555135,0.023942309,0.052575767,-0.21333535,-0.283940196,-0.227565438,0.020800447,0.316316634,0.175367892,0.060628306,0.243776113,-0.530519366,0.320207208,-0.032063968,-0.040195432,0.558921397,0.131616145,0.016344629
mir145,0.206048384,-0.219141841,-0.288120598,-0.00043613,0.171295971,0.122419223,0.21426563,0.093608417,0.04457007,0.154183194,0.067740984,-0.141917676,-0.142599106,0.045493934,0.162665799,-0.093564779,0.015375264,0.027944218,0.05352129,-0.041931789,0.12805903,-0.250676095,0.111414663,0.13816461,0.221963942,-0.306206524,0.017934836,0.066930763,0.054864366,-0.00798563,-0.158358738,0.124797165,-0.453627378,-0.126649886,-0.15191716,0.129021674,0.194493026,0.345647246,0.187606707,0.199014992,0.023577431,-0.200949714,-0.470924884,-0.015406981,-0.242236674,0.190902978,0.096489787,0.165718094,0.016876129,-0.072052643,0.05243852,-0.2352404,0.215828583,0.270864815,-0.161720529,0.066909663,0.196498558,-0.558024883,-0.082244024,-0.193030179,-0.143536374,0.23940964,-0.264539689,-0.202712432
mir146,0.045731675,-0.194128618,-0.120232366,-0.174746796,0.117803328,-0.103904739,0.216723278,0.131216139,-0.020836785,0.185254157,-0.007466896,0.108640566,-0.082662851,-0.037599951,0.100276507,-0.032681782,-0.001830447,0.273977757,0.091531523,0.08289288,-0.015188556,-0.116356835,0.085042879,0.127273992,0.355460882,-0.283565611,-0.02328068,0.072669901,-0.040163506,0.054620244,-0.185719088,-0.057670832,-0.480170071,-0.299104929,0.034020208,0.035694472,0.202192008,0.190949991,0.324375033,0.239034578,-0.043307684,0.03556909,-0.401296586,-0.008523479,-0.221474364,0.168184921,-0.014087042,0.193023399,0.116562247,-0.082239166,0.006115202,-0.322074711,-0.041766778,0.40813008,0.245497122,0.033631895,0.191025272,-0.515735567,0.086975552,-0.165101647,0.026494715,0.222183883,-0.028947257,-0.130418479
mir147,-0.01558081,-0.186262622,-0.23908785,0.130149052,0.167141721,0.12997283,0.196567774,0.114097938,0.000720212,0.139254481,-0.136983469,-0.058765277,-0.114730492,0.158973783,0.088142768,-0.036353644,0.182060108,0.290458173,0.164359897,-0.248709112,-0.215524331,-0.141976073,0.123334475,0.079317547,-0.018891454,-0.302950948,-0.033131804,0.048053719,-0.085728675,0.018432057,-0.125687167,0.144608974,-0.521950662,-0.252197862,-0.096479282,0.12880218,0.027034238,0.128112331,-0.347263277,0.276010305,0.008473762,-0.196089387,-0.560239434,-0.024177082,-0.225062311,0.168991774,-0.008390145,0.104217701,0.173533246,-0.077963583,-0.112752259,-0.162097305,0.123134099,0.459143817,0.031612571,-0.115728676,0.245850131,-0.55668515,-0.095689528,-0.071301654,-0.098054364,0.293362886,-0.000811506,-0.203494996
mir148,0.027300555,-0.268290728,-0.117608711,-0.220737413,0.212450251,0.034516953,0.318696409,0.114619233,-0.003162987,0.127763897,-0.243479937,0.095050029,-0.112533532,0.010584376,0.091587074,0.184504926,0.029877132,0.033906888,-0.337747544,-0.036566254,0.078378536,-0.281080574,0.075271256,0.208799675,0.312612057,-0.322288692,-0.186707079,0.142833054,0.064671032,0.013478648,-0.181631237,-0.169625551,-0.540597677,-0.21224764,-0.096112266,-0.00513535,0.12648572,0.183432072,-0.064264603,0.185485557,0.125680715,-0.267389953,-0.497897863,-0.01894203,-0.222205967,0.179216817,0.09329921,-0.056506228,0.123368651,0.141472042,0.154926106,-0.282819927,0.231238559,0.389179885,-0.139690697,0.014303667,0.170090497,-0.517311513,0.049826354,0.046840608,-0.007371471,0.359292805,-0.278825402,-0.095175363
mir149,0.157932103,-0.213630378,-0.384006828,0.085554317,0.138350129,0.095738083,0.280873537,0.112738229,0.034833848,0.171032041,-0.097021662,0.118942663,-0.037918136,-0.085000239,0.020454258,0.056367263,0.385695338,-0.031071668,-0.156048447,-0.197309837,-0.084200613,-0.052089978,0.123149,0.135496497,0.115831308,-0.424620658,-0.000573733,0.052328892,0.10726244,0.02517733,-0.118259646,-0.102351695,-0.447223037,0.0477424,-0.151418433,0.052262306,0.464161366,0.374778003,-0.41961962,0.213247836,0.188177422,-0.053203337,-0.537724257,-0.051324539,-0.281131059,0.155903831,0.039334364,0.037887353,-0.047067266,0.107093796,-0.088263199,-0.31521377,0.053835284,0.333019406,-0.052617267,0.149388283,0.14599134,-0.61974895,-0.01302816,-0.234647155,-0.101782449,0.290704012,0.01475094,-0.068462923
mir150,0.031361889,-0.184057891,-0.241069794,0.005829528,0.127247423,0.063917555,0.273249298,0.114170767,0.065111607,0.149181932,0.091732323,-0.004104395,-0.131543666,0.0406681,-0.030153245,-0.103463024,0.130710587,-0.103479221,-0.011158425,-0.110384293,0.10988424,-0.234478667,0.118526913,0.161967084,0.439326942,-0.302198291,0.090779193,0.054225925,-0.018715078,0.004693867,-0.170121104,-0.005665387,-0.538991511,-0.088409863,-0.074951053,0.280325413,0.261941731,0.312340975,0.039111909,0.172319129,-0.030649431,-0.252832919,-0.475883693,-0.054201074,-0.225370258,0.161467642,0.123515368,-0.071675666,-0.136502445,-0.144294277,0.132157728,-0.28444612,0.000597711,0.321460426,0.089170679,0.053775806,0.176240146,-0.550260901,0.068161987,-0.137454256,-0.06154545,0.356463075,0.050068405,-0.220222294
mir151,0.075293042,-0.096460804,-0.244927719,-0.003481683,0.113533579,0.155737191,0.202085704,0.127160624,0.007628744,0.161093026,-0.044163737,0.192936257,-0.089103684,0.008129072,0.064642586,-0.010202442,0.129895791,0.224425405,0.183992341,-0.11050985,-0.037383657,0.152219519,0.138101101,0.011478825,0.163472712,-0.207432196,0.036806773,0.117549926,0.025259515,3.96E-05,-0.188330576,-0.01842593,-0.42822513,0.110798813,-0.071278706,-0.155024245,0.337234199,0.312750667,0.162998781,0.275299072,-0.173898458,0.070011772,-0.558997452,-0.012710493,-0.225612596,0.157910228,-0.045009661,0.026703496,0.09256836,-0.027670253,-0.203961074,-0.240591228,-0.099319912,0.33458823,-0.149568111,0.075967684,0.076582126,-0.420823038,0.308662623,-0.193233147,-0.144775003,0.230199113,-0.320983082,-0.105590127
mir152,0.10772001,-0.174444482,-0.294321537,0.281325966,0.1398765,-0.078093104,0.177512735,0.097764753,0.024384622,0.163998276,-0.07982403,0.080389887,-0.173667938,0.030524326,-0.015841752,-0.006898252,0.015379272,0.363281518,0.204525754,0.14727594,0.127082169,-0.182033375,0.109293625,0.180310622,0.227896765,-0.263466388,-0.092333518,0.068605982,-0.013066039,0.006479866,-0.185589433,0.040427405,-0.577894986,-0.050532673,-0.22823447,-0.053467765,0.088199191,0.196684062,0.247894675,0.256826311,-0.104101069,-0.19986397,-0.459339321,-0.041601751,-0.208932385,0.122641042,0.021170981,0.077532925,-0.239341289,-0.232990801,-0.227191523,-0.207398981,0.130903855,0.439646453,0.189714834,0.010968389,0.219064936,-0.538087845,-0.175161034,-0.183789685,-0.131232411,0.229618654,0.046696529,-0.194123134
mir153,0.10788542,-0.199201018,-0.037208065,-0.025227057,0.134090289,0.069185369,0.227304861,0.091586664,-0.001272763,0.163155526,0.105768107,-0.000405833,-0.091008313,-0.007725766,0.104982756,-0.005169986,0.372082055,0.187149048,-0.013906133,0.204017088,-0.22236985,-0.011495681,0.078701019,-0.009330638,0.47352165,-0.359943271,0.184884906,0.11100316,-0.028263135,0.056430377,-0.134070829,-0.218698293,-0.494933307,0.003388026,-0.121574797,-0.176071405,0.182504952,0.137260646,0.288384348,0.184190303,-0.006985757,0.04479643,-0.285885662,-0.009501508,-0.260053873,0.182414532,0.096521303,-0.037400566,0.145945758,-0.018220477,-0.114729546,-0.355762601,0.061513722,0.345684201,0.225156218,-0.079768024,0.162173793,-0.573248804,0.073493131,-0.190175712,0.031324573,0.169852257,-0.189602852,-0.228518337
mir154,0.106872842,-0.138321564,-0.168420538,0.065957911,0.127253041,0.202708602,0.258690596,0.116354428,-0.013973986,0.166953236,-0.006323047,0.133708611,-0.090165883,0.130636662,0.019536629,-0.053339455,-0.040159073,0.347690761,0.089023657,-0.217056721,0.148192331,-0.06688191,0.116022095,0.01987646,0.412402213,-0.223504558,-0.053026453,0.047699936,-0.153889284,-0.010191495,-0.129363358,0.053893059,-0.623079896,-0.133674353,-0.197130725,0.227641091,0.092450008,0.045039032,-0.37784645,0.197293624,0.14714396,-0.037237961,-0.405779511,-0.030135173,-0.22248064,0.190094754,-0.01099626,0.073439762,0.279293269,0.052205384,0.041747164,-0.237913609,0.182049036,0.380875468,0.12297868,-0.085218675,0.032351639,-0.487140059,-0.039177876,-0.103949651,-0.083024658,0.293213904,-0.268386334,-0.076708771
mir155,0.010409184,-0.180510238,-0.040919531,0.078338668,0.220048666,-0.162427217,0.234201148,0.094321549,-0.043068241,0.166701019,0.018186696,0.045309011,-0.107308276,0.055185333,0.082381666,0.176574022,0.009959755,0.322728634,-0.105836183,0.113253713,-0.245154336,-0.237108603,0.091755718,0.142170012,0.137944922,-0.361571103,-0.008048126,0.164385214,-0.010041082,0.041940592,-0.153975576,-0.108577639,-0.49166739,-0.064861558,-0.028233202,-0.212196335,0.172636434,0.150304928,-0.247603357,0.278503627,0.05464277,-0.156203911,-0.488472193,-0.005162586,-0.235904351,0.244092211,-0.072197929,-0.064395592,0.16379571,0.212852925,-0.266046315,-0.243655175,0.131488428,0.58152318,-0.034961376,-0.069193929,0.232339278,-0.503032446,0.064935118,-0.008525233,-0.067958273,0.325390428,-0.282198161,-0.220272839
mir156,0.058280017,-0.171760738,-0.064301983,0.140552491,0.169640929,0.171663895,0.213897392,0.105552964,0.000949911,0.133445472,-0.133980572,0.091320254,-0.074658953,0.118014798,0.113845997,0.08616364,0.262482315,0.028574221,0.020956349,-0.077389643,0.114200167,0.048715577,0.117116295,0.226690099,0.075172439,-0.417706966,0.101729304,0.046786889,-0.048870392,0.051592853,-0.254760802,-0.249925226,-0.416902333,-0.188864008,-0.013847806,-0.158231959,0.232579321,0.059325498,-0.30731988,0.273359895,0.055677656,-0.042119537,-0.500106335,-0.040045578,-0.228402227,0.202656001,0.125388488,0.092368163,-0.038789697,0.016790599,0.15827781,-0.182539791,0.077202752,0.73803395,0.290277421,-0.037785154,0.286047816,-0.603875935,0.016772328,-0.062673099,-0.194472849,0.233632416,-0.014005282,-0.19426313
mir157,0.128221422,-0.13982749,-0.27289629,0.055472452,0.10775429,0.206886679,0.283740282,0.133656323,0.057463288,0.160204932,0.084488124,0.126919582,0.022335894,0.036135968,0.065402724,0.027056264,0.468397081,0.068618193,-0.099124268,-0.221283853,-0.007256373,0.052110236,0.154908001,0.164678037,0.202768221,-0.311608076,0.07015264,0.04110612,0.059254661,0.026453411,-0.240743592,-0.127079874,-0.393339723,-0.171574757,0.022507185,-0.145933941,0.360217512,0.43549934,0.348261356,0.18700932,-0.135138616,0.077099375,-0.514690459,-0.004948479,-0.231789067,0.178069532,-0.231915027,-0.126357481,-0.122969553,0.137056589,0.233664721,-0.380173713,-0.181689739,0.355398446,-0.229017764,0.206867039,0.168591306,-0.493315995,0.231660143,-0.187270582,-0.103582278,0.17906633,0.120070592,-0.177780211
mir158,-0.029058257,-0.14632526,-0.302571625,0.120984212,0.135305956,0.19110024,0.27605933,0.178737774,0.069961123,0.174995154,0.037111081,0.135772422,0.001499993,0.015484041,0.092065968,0.022147667,0.535223544,0.163826257,0.056091018,-0.063423008,0.058104157,0.123670496,0.123678312,0.202406749,0.006577701,-0.25717625,-0.016478136,0.027033687,0.002533125,0.062371664,-0.256480843,-0.292859763,-0.345032722,-0.188208446,0.019043939,-0.199026138,0.251080781,0.514405191,-0.170367137,0.26406607,-0.048785649,0.0453193,-0.573651314,0.031895097,-0.260611713,0.19149825,-0.360774755,0.250101745,-0.058658876,0.171331778,0.396246612,-0.36053744,-0.216731399,0.237442508,-0.189312667,-0.036014769,0.160780713,-0.525252819,0.265101701,-0.181662723,-0.232387275,0.277163684,0.051510207,-0.024463091
mir159,0.074168183,-0.170437619,-0.245640129,-0.08790309,0.11750491,-0.170653,0.257094592,0.07634677,0.045973588,0.192153379,-0.042706706,0.022584489,-0.091288827,0.028864492,0.06473612,-0.013790118,0.076302737,0.081331156,-0.041834325,-0.105130628,-0.036644835,-0.127048507,0.142131835,0.12531729,0.483286589,-0.292952955,-0.044722412,0.077924922,0.074218631,0.014076677,-0.210228294,0.19698064,-0.543096423,0.035024907,0.13166143,-0.092314653,0.184732348,0.370585471,0.200771108,0.191276416,-0.070328929,-0.064280123,-0.52254945,-0.007804448,-0.18001616,0.153080851,0.124007076,-0.096585006,0.198837325,-0.062300056,-0.007347629,-0.2790609,0.010657713,0.448338687,-0.10365805,0.105603129,0.223515034,-0.525082231,-0.168951392,-0.186448425,-0.03182932,0.253361642,-0.006673331,-0.189225823
mir160,0.074168183,-0.170437619,-0.245640129,-0.08790309,0.11750491,-0.170653,0.257094592,0.07634677,0.045973588,0.192153379,-0.042706706,0.022584489,-0.091288827,0.028864492,0.06473612,-0.013790118,0.076302737,0.081331156,-0.041834325,-0.105130628,-0.036644835,-0.127048507,0.142131835,0.12531729,0.483286589,-0.292952955,-0.044722412,0.077924922,0.074218631,0.014076677,-0.210228294,0.19698064,-0.543096423,0.035024907,0.13166143,-0.092314653,0.184732348,0.370585471,0.200771108,0.191276416,-0.070328929,-0.064280123,-0.52254945,-0.007804448,-0.18001616,0.153080851,0.124007076,-0.096585006,0.198837325,-0.062300056,-0.007347629,-0.2790609,0.010657713,0.448338687,-0.10365805,0.105603129,0.223515034,-0.525082231,-0.168951392,-0.186448425,-0.03182932,0.253361642,-0.006673331,-0.189225823
mir161,0.141549855,-0.171451986,-0.256170064,-0.179053724,0.191967532,0.104614913,0.239399448,0.109453052,0.001239852,0.144542038,-0.174179733,0.005097545,-0.117020302,0.033106476,0.153088853,0.120796427,0.063322842,0.222688958,-0.03913622,0.127741665,0.20239839,-0.189320251,0.10047093,0.196352303,0.231568128,-0.37181288,0.087072633,0.04137231,-0.026238887,0.025356906,-0.211727068,-0.08347223,-0.542658031,0.115068294,-0.237291798,-0.037113924,0.003234279,-0.017627101,-0.043177232,0.232990459,0.051656328,-0.185078248,-0.597375453,-0.021008816,-0.172539636,0.156488672,0.202439114,0.162681043,0.067100205,-0.240123257,-0.134981588,-0.197323442,0.249316067,0.495796412,0.137386277,0.05649282,0.300935894,-0.599253178,-0.003196736,-0.049671825,0.019574137,0.351596773,0.012190232,-0.33563903
mir162,0.095595002,-0.141655639,-0.359034687,0.154946491,0.108841375,-0.009793065,0.22320497,0.145652846,-0.009050569,0.170945361,-0.046688005,0.248685405,-0.006617015,-0.076488025,0.124376416,0.063744552,0.198789507,0.243306473,0.129451141,-0.154169694,-0.21202974,-0.008389634,0.118389271,0.051092617,0.275755078,-0.329674333,-0.1950728,0.083886363,0.06589815,0.032725666,-0.089025229,0.087804653,-0.455218107,-0.115909159,-0.153760791,-0.002683925,0.288428217,0.257493138,0.232295439,0.238253504,-0.05125175,0.090066835,-0.526020885,-0.049899627,-0.223215595,0.114342354,-0.053796913,0.14550443,-0.066060059,-0.041274518,-0.255882591,-0.359079957,0.118412554,0.27056092,0.018561102,0.045469709,0.078066885,-0.544841051,-0.034083202,-0.213728055,0.059051063,0.311810762,-0.126971334,-0.049164478
mir163,0.095595002,-0.141655639,-0.359034687,0.154946491,0.108841375,-0.009793065,0.22320497,0.145652846,-0.009050569,0.170945361,-0.046688005,0.248685405,-0.006617015,-0.076488025,0.124376416,0.063744552,0.198789507,0.243306473,0.129451141,-0.154169694,-0.21202974,-0.008389634,0.118389271,0.051092617,0.275755078,-0.329674333,-0.1950728,0.083886363,0.06589815,0.032725666,-0.089025229,0.087804653,-0.455218107,-0.115909159,-0.153760791,-0.002683925,0.288428217,0.257493138,0.232295439,0.238253504,-0.05125175,0.090066835,-0.526020885,-0.049899627,-0.223215595,0.114342354,-0.053796913,0.14550443,-0.066060059,-0.041274518,-0.255882591,-0.359079957,0.118412554,0.27056092,0.018561102,0.045469709,0.078066885,-0.544841051,-0.034083202,-0.213728055,0.059051063,0.311810762,-0.126971334,-0.049164478
