SMID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
comp732,-0.010471602,0.020625526,0.070714392,0.079297513,-0.03063615,0.303778023,-0.109789856,-0.053059384,0.080516942,0.045579456,0.130673245,-0.024987062,-0.02972977,0.041512143,0.06722118,-0.005070129,-0.033823255,0.036345676,-0.050020345,0.007948885,0.08902514,-0.01306035,0.015456193,-0.479317784,0.001464703,-0.245173767,0.023608293,0.064625226,0.084548801,0.031279258,-0.012766245,0.270144135,0.026140952,0.042471271,0.089213252,-0.01721723,-0.144970044,-0.037416458,0.008662116,0.070579037,0.528669357,0.000907561,-0.009508815,-0.060166132,0.043170422,0.36680904,-0.011928244,-0.111507609,-0.093189813,0.033653565,0.035890877,-0.178863227,-0.045368057,-0.041714627,0.314768314,0.019815819,0.036355495,0.032517951,0.010232982,-0.08340656,0.138487145,-0.020263448,-0.482233882,0.089940861
comp733,0.066515066,0.002945531,-0.489285201,-0.012229333,-0.032351408,0.35968563,-0.359648317,-0.033849079,-0.046356387,0.033774052,0.040580425,0.102393761,-0.011997112,-0.018005559,0.05803122,-0.036498666,-0.024093293,-0.073735796,0.014792102,0.005362592,-0.0095878,-0.052099735,0.096225746,-0.153306231,-0.022102186,-0.177353159,0.008552235,-0.025066841,0.001177729,0.105128765,-0.008234307,0.178267181,-0.007861502,0.073260218,0.085901015,-0.034290858,-0.042844415,0.0079471,0.013457516,-0.105385564,0.119917631,0.004335064,-0.079325303,-0.027790437,0.019120965,0.424231648,0.04516485,-0.289162815,0.007956452,-0.02246864,0.041043162,-0.098700181,0.06613104,0.002296846,0.310811669,-0.049366675,0.030523667,-0.181461081,-0.069812439,-0.035599954,0.125250593,0.045098651,-0.461218417,0.135206208
comp734,0.088104665,-0.006889865,-0.19519496,-0.012629393,-0.026832944,0.507089972,-0.238212273,-0.053765342,0.063154779,0.014203902,0.065792941,-0.014358128,-0.011095666,0.005639957,-0.003476019,0.030332334,-0.011416505,0.031275939,-0.093671337,0.037548814,0.061588395,-0.055292454,0.086753771,-0.202182621,0.053160347,-0.234265029,0.053867042,-0.005085994,0.054131385,0.137135714,0.067095123,0.244788438,0.019423049,0.054442495,0.098341271,0.040585458,-0.122321434,-0.00191627,-0.032467619,0.021311041,0.260193169,0.00187294,-0.064639486,-0.03685144,0.083039567,0.317641824,-0.020096291,-0.229977995,0.121669814,0.038296498,0.016063005,-0.143530056,0.060311209,0.067890637,0.299436122,0.046039648,0.015596629,0.034293681,-0.00717692,-0.052931264,0.203834563,-0.011247653,-0.247735158,0.036442414
comp735,0.028054027,-0.01158201,-0.120620057,-0.005603795,-0.02825558,0.530817032,-0.04658024,-0.062436577,0.014667923,0.01922149,0.076808639,0.071916543,-0.010272454,-0.062240351,-0.006822885,-0.033723366,-0.005130796,-0.018680062,-0.164646193,0.050323699,0.019853199,-0.087860055,0.065705538,-0.198573202,0.002818574,-0.227299199,0.047742918,0.008050329,0.021215314,0.131059557,0.024599589,0.214826718,-0.014771023,0.046103161,0.109521694,0.024972744,-0.174937233,-0.050302532,-0.044872884,0.078038938,0.250349075,-0.051069427,-0.057283588,0.000947509,0.032468583,0.406983554,-0.118472919,-0.243792221,0.051087782,0.048703428,0.012800843,-0.128312111,0.049673047,0.014828628,0.338894457,-0.006439684,-0.009570333,0.043863945,-0.022524368,-0.041980635,0.21107018,0.009619163,-0.219847932,-0.061719943
comp736,0.033488605,0.004763294,-0.273531586,-0.015773829,-0.034929737,0.468376786,-0.092298962,-0.023752531,-0.020330653,0.021268992,0.02893234,0.003155201,-0.013777084,-0.004461819,0.01083046,-0.007278456,-0.009144565,-0.033039439,-0.007155078,0.013518187,0.042028908,-0.038831603,0.091911204,-0.178602904,-0.047073863,-0.237879515,0.033617895,-0.00577063,0.016641887,0.135968417,-0.020825252,0.234711185,-0.007832699,0.056141317,0.100607023,0.040478025,-0.088217154,-0.114893995,-0.032087114,0.032173801,0.213978171,-0.001920923,-0.040525988,0.020763014,-0.008915646,0.358040243,-0.075093098,-0.248131081,-0.053838912,0.036720909,0.018835396,-0.183671415,0.042134326,0.044285391,0.265736431,-0.047147617,0.04635372,0.021967407,0.023719141,-0.031429145,0.204157934,0.018585233,-0.302705109,0.016252955
comp737,0.027860774,-0.020747734,-0.685960948,-0.014711746,-0.030422084,0.294883996,-0.236449912,0.014924585,-0.031626519,0.037937872,0.030730642,0.073535167,-0.012347138,0.047312248,-0.006287328,0.006189474,-0.033291101,-0.061446495,-0.026494831,0.03496277,-0.02522538,0.082804315,0.087344274,-0.135336727,-0.068155348,-0.224266887,-0.117932633,0.017365977,0.00859445,0.112428337,-0.079958618,0.02782616,-0.082102984,0.060354561,0.094527587,0.051716976,-0.004592795,-0.027481141,-0.010604505,-0.034893792,0.108066022,-0.004248725,-0.057545178,-0.042885374,-0.016065519,0.407405138,0.041631717,-0.328329861,-0.018360257,-0.08421912,0.062243193,-0.130520493,0.114610367,0.013211319,0.316527873,-0.047078986,0.019081043,-0.096991345,-0.024892738,-0.030569365,0.101013422,0.0298586,-0.610742092,0.091869265
comp738,0.074573539,-0.005928777,-0.049993511,0.011058941,-0.026431773,0.44524008,-0.202695787,0.004147634,-0.100838311,0.028497199,0.071824826,-0.012970488,-0.011716629,0.008324357,-0.01600229,-0.078916967,-0.007594832,-0.026341226,-0.025122043,0.083540544,0.068927422,-0.064924985,0.076763332,-0.290606648,-0.092327736,-0.235552147,0.039917044,-0.035671499,-0.005818985,0.105730921,0.059276123,0.158960611,-0.040111098,0.053782925,0.0680672,0.06205295,-0.138583988,-0.040320784,-0.060609099,-0.042484876,0.291496634,0.101895764,-0.003586038,0.01316659,-0.039782632,0.442619443,-0.087538503,-0.19720526,-0.012145503,0.036955759,0.015275627,-0.133183315,0.074642286,0.017779609,0.274450779,-0.021158939,0.051293965,-0.088421486,-0.069970571,0.052758135,0.142218441,0.025317434,-0.291780233,0.072414316
comp739,0.070585132,-0.00371766,-0.051517323,0.022192275,-0.025604364,0.396444708,-0.03960672,0.008182039,-0.091689043,0.035051536,0.030425385,-0.045149505,-0.013354367,0.02715712,0.21064046,-0.037360292,-0.009510281,0.02742062,0.0063974,-0.009592964,0.12021029,-0.015107114,0.057520501,-0.261115551,-0.026954927,-0.186710849,0.053872716,0.010411163,0.015948171,0.121238768,0.115891233,0.27481997,0.05492891,0.062136106,0.086537868,-0.038809463,-0.16082488,-0.003283003,0.014333567,-0.076658249,0.264573127,-0.070299745,-0.067621209,0.028712533,-0.03348019,0.336299598,-0.050888538,-0.20750685,0.014361276,0.089099199,0.016169518,-0.23297675,-0.035163771,0.051911157,0.25366044,0.013094714,-0.016610513,-0.016293952,-0.073745742,0.001112593,0.140702143,0.013910343,-0.271682173,0.220992565
comp740,0.079150431,-0.010968774,-0.93900317,-0.017315544,-0.011308745,0.293435842,-0.021582624,0.035752915,-0.05623154,0.056331161,0.116406091,0.007177337,-0.006819194,-0.065863892,0.031496145,0.10442771,-0.048266836,-0.052602213,-0.042408839,0.09864635,-0.086829878,-0.039252106,0.065200672,-0.085070886,-0.097116061,-0.218693763,-0.602437556,0.065382488,-0.081625782,0.089144498,-0.020270387,-0.136071503,0.005550135,0.090206534,0.115649439,0.155347303,0.128008291,0.007703346,-0.127622262,0.123115651,0.088872612,-0.022340819,-0.053524856,0.097029738,0.094178341,0.502005935,0.037940886,-0.522462726,0.049651705,-0.118833348,0.096943945,-0.088293098,0.091594838,-0.10210634,0.448683441,-0.038884446,0.005004427,-0.081907235,-0.013869481,-0.091333419,-0.106002361,0.04810448,-0.837395787,0.028594986
comp741,0.071255542,-0.052388649,-0.892609179,-0.017043762,-0.021650264,0.301588833,-0.270999819,0.01235283,-0.078909621,0.039551802,0.067284651,0.115897655,-0.006942147,-0.0243991,0.012360664,0.077742152,-0.049163472,-0.071619995,-0.047610883,0.065344669,-0.129128948,-0.055725358,0.076597825,-0.100878,-0.049401712,-0.21541664,-0.456854939,0.033580661,0.015259354,0.083904207,-0.045650505,-0.052030548,0.049094826,0.078623444,0.116313592,0.09032391,0.133283779,-0.028107179,-0.108651735,0.086459197,0.094813734,-0.043013547,-0.031680875,0.025882665,0.078793012,0.491258323,0.042620607,-0.446837366,0.061328992,-0.107361965,0.093467563,-0.08634124,0.055324875,-0.009372993,0.456864327,-0.032163333,0.005693784,-0.083230771,0.002533674,-0.071786545,-0.022558274,0.099569254,-0.769643009,0.026729135
comp742,0.109286301,-0.057156123,-0.232756868,-0.003771005,-0.029312054,0.481432229,-0.058058076,-0.008737963,-0.004649954,0.02407139,0.01996088,0.005645955,-0.010440929,0.033134654,0.01495974,-0.003742764,-0.010821859,-0.029522041,0.018122407,0.046623003,0.070499934,0.057849254,0.090162322,-0.190617979,-0.097517006,-0.240552172,0.055790063,0.0174869,-0.001208544,0.128471166,-0.014242338,0.11604695,-0.021350406,0.054753274,0.078435056,-0.013188315,-0.110613309,0.017503956,-0.021936785,-0.101565957,0.245142341,-0.006393811,0.034513183,0.007096814,-0.046296425,0.340565503,-0.028795389,-0.237425938,-0.016448935,0.001921113,0.018324256,-0.140989915,0.077115871,0.052206136,0.341753125,-0.045558449,0.05142631,-0.044374153,-0.047568161,-0.007518273,0.163365856,0.026721667,-0.295001835,-0.044288427
comp743,0.018482421,-0.01924666,-0.254316807,-0.009484825,-0.029213091,0.425948888,-0.178085133,-0.065734841,0.069472089,0.022360116,0.038843617,-0.003906477,-0.012127167,0.006177562,0.04444886,-0.012078636,-0.015464188,-0.024992203,-0.011368887,0.030830139,0.170373142,-0.004773527,0.091487505,-0.194691375,-0.057649065,-0.198114246,0.053797655,-0.004385446,0.000807407,0.119037032,-0.002381966,0.12934716,0.014157441,0.052711725,0.088405408,-0.016394988,-0.080208816,0.046433069,-0.020172287,-0.052164637,0.169106096,-0.045976937,-0.085337326,0.032814171,0.10268449,0.426197022,-0.034058049,-0.248031124,0.074296385,-0.009811856,0.022436708,-0.126541764,0.047578115,-0.001469433,0.291115791,-0.00019355,0.053897388,-0.00770378,-0.060367309,-0.08719793,0.170761183,0.05578696,-0.277126014,0.074102141
comp744,0.095741048,-0.016586354,0.060175989,0.134634003,-0.175762713,0.433098078,-0.299212128,-0.070741355,-0.001705875,0.037205998,-0.001781697,0.060648087,-0.038048629,0.02117422,0.026828265,-0.028977159,-0.037709579,-0.052862979,-0.062590741,0.042658355,0.095683575,0.044669975,0.041827228,-0.397689283,0.051552545,-0.18707709,0.022920771,-0.032958366,0.067067377,0.047649402,0.026188746,0.270368606,-0.000161176,0.057126831,0.109202467,0.004818408,-0.115416393,-0.057768878,-0.013509384,0.101786159,0.448136926,0.007594801,-0.025006935,-0.009948857,0.017118588,0.323498338,0.010460718,-0.048100866,-0.000465101,0.019379891,0.027267218,-0.147178113,0.028327789,0.029417375,0.337409407,-0.02044145,0.033139449,0.070303053,0.036151182,-0.045163069,0.221112251,-0.033038273,-0.368197739,0.051311191
comp745,0.082865752,0.037102558,0.068848878,0.07955607,-0.090081386,0.461049795,-0.196101621,-0.119784579,0.053307623,0.041002791,-0.035592135,-0.038122691,-0.047176797,-0.017171083,0.051971909,0.015449753,-0.038437396,-0.029357281,-0.007743514,-0.006783679,0.160998985,-0.047266342,0.062927499,-0.403618604,0.037499644,-0.205250651,0.020602763,-0.054641709,0.076952472,0.040186316,-0.00684205,0.293269098,0.012282345,0.031244861,0.051788252,-0.000371714,-0.159701169,0.019655462,-0.04471834,0.07209532,0.601765931,-0.025478031,-0.016024195,-0.00345631,0.061976261,0.299191266,0.0903804,-0.219571546,0.05419188,0.02713591,0.028674841,-0.138167918,-0.01290856,0.004289114,0.303400874,0.044275623,0.005546242,0.023888778,0.048242562,-0.092495471,0.070452422,-0.022704342,-0.55328685,0.063542016
comp746,0.091140658,0.074140251,0.061371528,0.117870323,-0.065346338,0.527872145,-0.187137425,-0.098774262,0.001213912,0.059092235,-0.009879241,-0.039747864,-0.020181771,-0.035710823,0.048642304,0.040848766,-0.033778273,-0.003519757,-0.047546443,0.028091764,0.159655809,-0.052637648,0.039891787,-0.30692482,0.036468044,-0.370707363,0.023437114,-0.015111895,0.069151826,0.024429644,0.071840584,0.229687527,-0.046037789,0.04038332,0.17956838,-0.023072755,-0.12372756,0.02513214,-0.013499973,0.055152413,0.487103105,-0.05123857,0.01583641,-0.012929244,-0.016329521,0.408033937,-0.001623863,-0.034670927,0.048278399,-0.027750919,0.043127865,-0.093411237,0.013989367,0.069831714,0.329049617,0.064647011,0.031635229,-0.026895026,0.034739085,-0.065352723,0.195302427,0.005375188,-0.333642602,0.002626852
comp747,0.100535266,-0.256057918,-0.995435774,-0.008258884,-0.001608358,0.20662193,-0.06704852,0.160007551,-0.042594559,-0.041063465,0.051438313,0.005748499,-0.003776158,-0.022035984,0.411000699,0.34049508,0.009907611,-0.175133541,0.145758003,0.020770505,-0.162015468,-0.081835046,0.011561394,-0.058223732,-0.13085033,-0.142397076,-0.965989947,0.025911793,-0.100121833,0.114022195,0.182732061,-0.067105837,0.018966604,0.152323335,-0.034563836,0.037185125,0.047759142,0.062326152,-0.257308751,0.137251258,0.076204032,0.107597336,-0.253793746,0.072274327,0.040713489,0.480141819,-0.005243014,-0.839111924,-0.008500923,-0.060363766,0.283391535,-0.097064309,0.040370081,-0.409340858,0.656951368,-0.013953696,-0.083481938,0.067698166,-0.046410661,-0.32639423,-0.824954093,0.054775249,-0.963542223,-0.007379348
comp748,0.082808509,-0.016664514,0.070363611,0.124560274,-0.03503558,0.465323806,-0.298050314,-0.133212507,0.003690533,0.02165723,-0.002162137,0.061149459,-0.036187641,0.021229008,0.034507371,-0.023619546,-0.068157911,-0.0551644,-0.035970975,0.042423453,0.107429735,0.04386339,0.044621471,-0.388132393,0.055254366,-0.327388823,0.009858863,-0.034673139,0.080991797,0.031985626,0.02782741,0.234674886,0.001528356,0.099959336,0.214039475,0.007629716,-0.127316296,-0.020130629,-0.018808072,0.092710935,0.354474604,0.031874657,-0.017247317,-0.010210046,0.011239246,0.340519279,0.004930272,-0.027605452,-0.000135272,0.000727661,0.009838283,-0.159293994,0.013025752,0.029717913,0.316283405,-0.015224702,0.040934972,0.058599185,0.068492599,-0.06192901,0.206308946,-0.032777809,-0.366388977,0.077462837
comp749,0.098185129,0.021673962,0.071544111,0.095593758,-0.028140575,0.391088158,-0.035681274,-0.067038968,0.012927558,0.116803095,0.020373061,0.014571154,-0.036869906,0.036355928,0.054195136,-0.06233184,-0.011890158,-0.070159681,-0.063903987,0.076294765,0.02832889,0.021055954,0.072293557,-0.364519805,0.004070182,-0.288773566,0.020785177,0.004834184,0.021247571,0.033133876,-0.021445118,0.225332409,0.021842238,0.078548647,0.113718152,-0.020974051,-0.132967591,-0.02592211,0.005596342,0.090220205,0.456806988,-0.06105867,-0.048478816,0.069653392,-0.012721208,0.232471451,-0.135948837,-0.047794539,-0.010756569,0.001891536,0.022400726,-0.106440246,0.023905896,-0.018917171,0.400039613,0.046852324,0.026726833,-0.002104167,-0.062128801,-0.036453765,0.242736503,0.052425571,-0.296491265,0.16712603
comp750,0.008773954,-0.013574784,-0.306891471,-0.000562921,-0.030874042,0.32204929,-0.037334889,-0.073427245,-0.02810438,0.025361232,0.027125936,-0.009974276,-0.015460365,-0.01474494,0.020564873,0.048690654,-0.012414209,-0.009243025,0.005909936,-0.01582562,0.037875105,0.097621925,0.051547054,-0.144567758,0.020244464,-0.251069874,0.05609921,-0.005041991,-0.01418176,0.128580183,-0.035491828,0.157659829,-0.012356447,0.051624,0.104305156,0.017996736,-0.049494363,-0.081441671,-0.053992115,-0.056955788,0.230012774,0.013766796,0.015258251,0.034838811,-0.027783589,0.361758739,-0.109589994,-0.245084822,-0.075369127,-0.013503022,0.026504755,-0.190047801,-0.013687905,0.010605347,0.29787448,-0.01305159,0.046282604,-0.028940491,0.079890646,-0.043346871,0.213616461,-0.019779624,-0.355497986,0.054887641
comp751,-0.005995554,-0.004066291,0.071557507,0.128771305,-0.077999167,0.471591711,-0.092600636,-0.083362706,0.046052732,0.056747284,0.046554647,0.011605578,-0.030481456,0.011447815,-0.010743329,-0.033423025,-0.079134539,-0.066557914,-0.075139113,0.047213323,0.106079534,-0.029321147,0.096536458,-0.270368069,0.010474935,-0.23328349,0.018135093,-0.031124728,0.025511246,0.043662883,-0.007852818,0.217576504,-0.008028928,0.018486558,0.063509159,-0.009014496,-0.116458297,0.004655988,-0.038587082,0.042530708,0.529924393,-0.007842467,-0.003089131,0.012490543,0.000532193,0.418952882,-0.027443225,-0.191363305,-0.05154806,-0.02668141,0.028966576,-0.159095004,0.02380118,0.023905246,0.347374767,-0.046902779,0.024812404,0.041125849,-0.025750576,-0.033636894,0.055492692,0.026145527,-0.43738234,-0.006781701
comp752,0.100339547,0.059544634,-0.693037689,-0.020208528,-0.04481056,0.368036836,-0.088238001,0.01005686,0.080419786,0.04573923,0.113180198,-0.051416978,-0.010924472,0.007387022,0.052980613,0.018344371,-0.057110827,-0.000401433,0.034985263,0.072065607,-0.01925296,0.025631147,0.082520641,-0.15946345,-0.018735437,-0.246622726,-0.120237522,0.030699532,-0.017329467,0.107423931,0.008416745,-0.00537218,0.064739235,0.068333775,0.103423916,0.043391436,0.037015248,-0.053486083,-0.037190456,0.05851417,0.141879886,-0.04162677,0.000376668,0.01664691,-0.03599631,0.418840885,0.049071614,-0.338287205,-0.022101568,0.030362021,0.053468853,-0.066016175,0.073509835,0.064292498,0.355918258,0.003934334,0.02605442,-0.137203112,-0.046746112,-0.008906968,0.066908784,-0.016226098,-0.532918215,-0.005438086
comp753,0.105723567,0.050566699,-0.194348469,-0.009636297,-0.028637134,0.508204222,-0.096275128,-0.038231395,-0.01243364,0.019463494,-0.031005608,0.003418122,-0.01344511,-0.079993941,-0.004164265,0.067009643,-0.00793423,0.02971977,0.070663974,0.057784956,0.100910887,-0.061829522,0.087408677,-0.211454347,-0.020696739,-0.239276871,0.051433396,-0.006019053,-0.013830304,0.136081129,0.005574387,0.161254257,-0.052276988,0.060494781,0.092946663,-0.09826836,-0.104488105,-0.014844106,-0.043370172,-0.069649346,0.303657174,-0.033123288,0.033209797,-0.011799559,-0.033964541,0.307891369,-0.007638203,-0.227372959,-0.075676821,0.044832062,0.014151394,-0.162565798,0.005321407,0.084176004,0.350633264,-0.00545256,0.050525494,0.02501018,-0.0204542,0.037548028,0.177415445,0.02278005,-0.287230343,0.027188009
comp754,0.089277372,-0.00918842,0.052729782,0.210979953,-0.032168061,0.431016773,-0.048569333,-0.089079902,-0.033358596,0.071524121,0.058264952,0.053462241,-0.039451834,0.035675429,0.059014704,0.008531592,-0.00999175,-0.036149289,0.000115084,-0.072349057,0.11931254,-0.092090003,0.011283188,-0.244272754,0.013236205,-0.269752175,0.02423583,0.002494212,0.118391693,0.032786988,-0.023998102,0.222241566,0.089725152,0.06856133,0.112284191,0.021340325,-0.159388542,0.006882902,0.021120971,-0.005254895,0.33055529,0.020698452,-0.008065352,-0.025540547,0.014982197,0.34610191,-0.020657556,-0.038754717,0.017913688,0.006944493,0.033484604,-0.122716926,-0.06833151,-0.100872479,0.352363706,-0.046288688,0.044208758,0.012033124,0.036677931,-0.037790224,0.279314578,0.073740624,-0.373121351,0.092105597
comp755,0.081316777,-0.018406406,0.074351922,0.085087441,-0.031270832,0.468025416,-0.024269389,-0.111507669,0.023785764,0.120001592,0.04267098,-0.013873967,-0.041720059,0.004166919,0.034600407,-0.048242569,-0.011992511,-0.043781437,-0.044132773,0.042501792,0.050407249,0.135883272,0.073129021,-0.381196171,-0.047595918,-0.249904096,0.01675461,0.011576984,0.012344592,0.037320409,-0.024221329,0.231311589,0.017000506,0.073137067,0.105263501,0.014834868,-0.127849072,0.010990829,-0.016239228,0.040958706,0.37038675,0.029588033,-0.022355996,0.025664313,-0.024561763,0.324741066,-0.035216801,-0.043823019,-0.043676447,-0.034803241,0.020658676,-0.111123905,0.003236201,0.033900362,0.360474169,-0.033183098,0.026696103,0.00289372,0.038373515,-0.038372539,0.227368012,0.031996474,-0.345569342,0.07967411
comp756,0.027284445,0.049572188,-0.624160945,-0.020287616,-0.039425097,0.373503506,-0.087630413,-0.063970529,0.041441504,0.036770243,0.111530676,-0.05224321,-0.012926981,0.006784263,-0.039033592,0.011289941,-0.04046198,-0.000743007,-0.018569604,0.069762416,0.008119372,0.023573007,0.08230193,-0.148228779,-0.029843312,-0.220722407,-0.05453179,0.025159139,-0.016618548,0.126002371,-0.021422565,0.047553111,0.082852051,0.066166222,0.102879457,0.023983501,-0.020974517,0.000682891,-0.03952131,0.032895301,0.124081969,-0.028749892,-0.018365486,0.014172932,0.010635616,0.431942135,0.058600646,-0.32994622,-0.022744397,0.03153035,0.052591205,-0.075942457,0.071392916,0.064655878,0.289366305,-0.059538249,0.040918224,-0.14899002,0.025363911,-0.012406942,0.098413043,-0.026278261,-0.530745089,0.00782401
